# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      meandata
# Restrict with the SQL clause:    de2000<40 and logd25 > 1 and logd25 < 1.436692597664054 and modz > 31.727013715119934 and modz < 35.513949442581136
# Display the fields:              objname, al2000, de2000
# Description of each column
# objname: ------------- <NA>
#  al2000: ------------- <NA>
#  de2000: ------------- <NA>
#------- ------- -------
objname  al2000  de2000
#------- ------- -------
PGC001779	0.4844253	-30.8400955
ESO194-021	0.494909	-51.520668
ESO410-013	0.4988395	-27.4971265
ESO350-022	0.5022486	-36.8800417
PGC001841	0.5020299	-11.1136152
ESO194-022	0.5066836	-48.6850503
NGC0137	0.5161389	10.2084444
ESO410-015	0.5112164	-28.7125108
ESO112-006	0.51217	-59.0071923
ESO150-009	0.5148167	-56.4377361
PGC001886	0.5163413	-7.2158232
NGC0143	0.5210061	-22.5599654
ESO150-010	0.5204306	-56.4283333
ESO350-028	0.5205528	-36.8539078
PGC001908	0.5205879	-7.8407437
ESO350-027	0.5171968	-36.8894342
ESO194-024	0.5236944	-49.5896944
UGC00314	0.5248222	8.4006389
PGC001929	0.5254184	-6.1057506
NGC0145	0.5293749	-5.152708
ESO079-002	0.5336459	-64.3901506
PGC001953	0.5327105	-8.3443015
PGC001962	0.5380028	-5.1096389
IC1553	0.5444806	-25.6075388
PGC001979	0.5451776	-11.3181459
IC1554	0.5520473	-32.2583735
PGC001996	0.551115	-8.1140764
PGC002019	0.5582778	-56.747125
UGC00330	0.56161	39.5447478
PGC002034	0.5669944	-3.1662222
PGC002045	0.5703284	-7.564859
ESO540-001	0.5704738	-21.4389112
PGC002029	0.5659306	7.2681944
PGC002077	0.5780257	-7.9028906
ESO242-014	0.575725	-43.6561667
NGC0155	0.5778053	-10.7665159
NGC0154	0.5720722	-12.6562361
NGC0159	0.5765333	-55.7899306
PGC002087	0.5812022	-7.6441582
PGC002092	0.5818833	-12.4982778
ESO294-023	0.5869787	-37.5579844
ESO150-013	0.5907028	-55.5216111
ESO242-016	0.5864449	-43.9850131
NGC0161	0.5927611	-2.848704
ESO540-003	0.5942992	-20.1253039
NGC0163	0.5999546	-10.1217242
PGC002160	0.6024425	-7.5373169
PGC002151	0.6005527	-9.88847
NGC0165	0.6080334	-10.1061221
PGC002166	0.6034986	-12.2584167
ESO150-014	0.6104542	-56.9065417
NGC0168	0.6107374	-22.5935245
ESO540-005	0.6191201	-17.9604404
NGC0174	0.6163708	-29.4778611
ESO150-015	0.6211583	-53.2615278
NGC0177	0.6262072	-22.5492583
ESO411-002	0.6319891	-28.9229144
ESO150-016	0.6340503	-53.6298627
PGC002269	0.6326386	-9.2526568
NGC0179	0.6295174	-17.849483
PGC002277	0.6357417	-55.6454722
ESO242-020	0.6340094	-46.5176132
IC1561	0.6423529	-24.3399565
IC1562	0.6427611	-24.2734444
NGC0209	0.6509917	-18.6083056
ESO242-023	0.6543235	-43.0754158
ESO540-009	0.6558242	-18.9174658
PGC002378	0.6583139	36.3469444
NGC0187	0.6584497	-14.6563096
ESO411-003	0.6550694	-27.3492222
ESO540-010	0.6595444	-20.3835556
NGC0195	0.6599395	-9.194488
ESO411-005	0.6596407	-30.3410617
ESO242-024	0.6754032	-45.9854013
NGC0212	0.6703681	-56.1530139
NGC0215	0.6802389	-56.2140278
PGC002443	0.6795097	-38.3429583
PGC002470	0.6879811	-5.2855744
PGC002466	0.6876164	-38.4010448
NGC0227	0.7102306	-1.528738
ESO012-023	0.7142849	-79.9824613
NGC0230	0.7075552	-23.6288266
PGC002525	0.7041137	-11.4714018
ESO474-016	0.7146428	-23.5408493
ESO474-017	0.7148766	-23.5445113
ESO150-020	0.7224944	-55.3269167
PGC002605	0.7283278	23.4762778
NGC0238	0.7238194	-50.1827778
NGC0233	0.7268167	30.587
PGC002598	0.7245734	-6.348789
PGC002616	0.73176	-4.2453732
PGC002629	0.7369284	-12.5921114
ESO150-021	0.7497569	-56.3799861
ESO540-019	0.7660174	-20.6088399
PGC002684	0.7662151	-7.2822024
PGC002689	0.767605	-11.50545
ESO150-022	0.7692077	-55.5683159
IC0051	0.7733834	-13.442345
IC0050	0.7682513	-9.5030153
PGC002703	0.7712076	-9.288635
PGC002735	0.7802553	-6.5309732
ESO351-005	0.7786246	-35.7976971
ESO194-038	0.7844326	-48.7185581
PGC002750	0.7837654	-52.0510159
PGC002751	0.7849472	-52.0503611
ESO411-013	0.7851056	-31.581349
ESO474-025	0.7853282	-22.5937794
ESO474-027	0.7864222	-26.3823056
ESO540-025	0.793865	-20.5195141
ESO411-016	0.7943246	-27.947562
PGC002812	0.7967565	-9.3787187
ESO013-002	0.8011024	-78.5970639
UGC00492	0.8014098	-1.5658001
